student_id,course,gender,region,highest_education,age_band,num_prev_attempts,studied_credits,disability,final_result
102021,DDD,M,London Region,No Formal quals,0-35,0,120,N,Withdrawn
102022,DDD,F,Ireland,Post Graduate Qualification,0-35,0,90,N,Distinction
102023,CCC,M,Ireland,HE Qualification,35-55,0,90,N,Fail
102024,AAA,M,Wales,Lower Than A Level,0-35,0,60,N,Withdrawn
102025,CCC,F,London Region,HE Qualification,0-35,0,60,N,Withdrawn
102026,DDD,F,Scotland,Lower Than A Level,35-55,0,120,Y,Pass
102027,EEE,M,East Anglian Region,HE Qualification,0-35,0,60,Y,Withdrawn
102028,CCC,M,East Anglian Region,A Level or Equivalent,0-35,0,60,N,Fail
102029,BBB,F,South Region,No Formal quals,35-55,0,60,N,Fail
102030,CCC,M,South West Region,A Level or Equivalent,35-55,2,60,N,Distinction
102031,AAA,F,Ireland,Lower Than A Level,0-35,1,60,N,Withdrawn
102032,AAA,F,Wales,Post Graduate Qualification,0-35,0,120,N,Distinction
102033,DDD,M,Scotland,A Level or Equivalent,0-35,0,60,N,Distinction
102034,EEE,F,Wales,HE Qualification,0-35,0,90,Y,Withdrawn
102035,EEE,M,London Region,No Formal quals,35-55,0,60,N,Pass
102036,CCC,F,Wales,A Level or Equivalent,55<=,2,120,N,Withdrawn
102037,AAA,M,London Region,A Level or Equivalent,0-35,0,60,N,Pass
102038,EEE,M,London Region,A Level or Equivalent,0-35,0,60,N,Withdrawn
102039,CCC,F,Wales,HE Qualification,35-55,0,60,N,Pass
102040,BBB,F,Wales,Post Graduate Qualification,0-35,0,150,N,Pass
102041,EEE,M,Ireland,Lower Than A Level,35-55,0,90,N,Distinction
102042,DDD,F,Wales,HE Qualification,0-35,0,90,Y,Fail
102043,DDD,M,Ireland,Lower Than A Level,0-35,1,60,N,Withdrawn
102044,BBB,M,South West Region,A Level or Equivalent,35-55,0,60,N,Distinction
102045,EEE,M,North Region,HE Qualification,55<=,1,150,Y,Withdrawn
102046,CCC,M,Ireland,No Formal quals,0-35,0,60,N,Pass
102047,CCC,F,Scotland,A Level or Equivalent,35-55,0,90,N,Pass
102048,DDD,F,Wales,A Level or Equivalent,0-35,1,120,Y,Pass
102049,DDD,F,London Region,Lower Than A Level,0-35,0,90,N,Pass
102050,AAA,M,South Region,Lower Than A Level,0-35,0,60,N,Distinction
102051,BBB,F,Wales,A Level or Equivalent,0-35,3,60,N,Distinction
102052,BBB,M,North Region,No Formal quals,35-55,0,60,N,Pass
102053,EEE,F,Wales,A Level or Equivalent,0-35,1,150,N,Distinction
102054,DDD,F,London Region,Lower Than A Level,0-35,0,120,N,Withdrawn
102055,BBB,F,North Region,HE Qualification,0-35,0,60,N,Pass
102056,DDD,F,East Anglian Region,Lower Than A Level,35-55,0,120,N,Withdrawn
102057,DDD,M,Wales,Lower Than A Level,35-55,0,60,N,Pass
102058,BBB,F,Ireland,No Formal quals,0-35,0,60,N,Fail
102059,CCC,F,Ireland,Lower Than A Level,0-35,1,60,N,Withdrawn
102060,EEE,M,South West Region,A Level or Equivalent,55<=,0,120,N,Distinction
102061,CCC,F,London Region,A Level or Equivalent,0-35,0,60,N,Withdrawn
102062,AAA,M,Wales,Lower Than A Level,35-55,1,60,N,Pass
102063,DDD,M,South Region,Lower Than A Level,0-35,0,60,Y,Withdrawn
102064,CCC,F,North Region,Lower Than A Level,35-55,0,60,N,Withdrawn
102065,CCC,F,South Region,Lower Than A Level,0-35,0,60,N,Fail
102066,DDD,M,Scotland,No Formal quals,0-35,0,60,N,Withdrawn
102067,EEE,F,London Region,A Level or Equivalent,0-35,0,120,N,Pass
102068,BBB,F,Wales,A Level or Equivalent,0-35,0,150,N,Pass
102069,CCC,M,South Region,A Level or Equivalent,0-35,0,60,N,Distinction
102070,AAA,M,Wales,Post Graduate Qualification,55<=,0,120,N,Withdrawn
102071,DDD,M,East Anglian Region,Lower Than A Level,0-35,2,120,Y,Withdrawn
102072,CCC,F,South Region,No Formal quals,0-35,0,120,N,Withdrawn
102073,BBB,M,London Region,Lower Than A Level,0-35,0,60,N,Withdrawn
102074,DDD,F,South West Region,Post Graduate Qualification,0-35,0,120,N,Fail
102075,CCC,F,East Anglian Region,Lower Than A Level,0-35,3,90,N,Fail
102076,CCC,F,North Region,Lower Than A Level,0-35,1,60,N,Withdrawn
102077,CCC,M,Ireland,A Level or Equivalent,35-55,2,120,N,Fail
102078,BBB,M,South Region,Lower Than A Level,35-55,0,60,N,Pass
102079,AAA,F,Ireland,HE Qualification,0-35,0,120,N,Pass
102080,EEE,F,London Region,A Level or Equivalent,35-55,0,90,N,Distinction
102081,AAA,M,East Anglian Region,HE Qualification,0-35,0,60,N,Withdrawn
102082,BBB,F,London Region,Lower Than A Level,0-35,0,60,N,Withdrawn
102083,DDD,F,South Region,HE Qualification,35-55,0,120,N,Withdrawn
102084,AAA,F,Scotland,Lower Than A Level,35-55,0,60,N,Pass
102085,DDD,M,London Region,Post Graduate Qualification,0-35,0,120,N,Pass
102086,DDD,F,Scotland,HE Qualification,0-35,1,90,N,Pass
102087,DDD,F,South Region,A Level or Equivalent,0-35,0,60,N,Fail
102088,BBB,F,London Region,HE Qualification,0-35,0,90,N,Pass
102089,AAA,M,Ireland,A Level or Equivalent,35-55,0,150,N,Withdrawn
102090,EEE,F,Ireland,A Level or Equivalent,0-35,0,120,N,Pass
102091,BBB,M,Ireland,Lower Than A Level,35-55,0,60,N,Distinction
102092,EEE,F,South Region,HE Qualification,35-55,0,60,N,Withdrawn
102093,AAA,M,Scotland,A Level or Equivalent,0-35,0,60,N,Pass
102094,AAA,M,North Region,Lower Than A Level,35-55,0,120,N,Withdrawn
102095,DDD,M,North Region,HE Qualification,35-55,1,60,N,Fail
102096,EEE,M,Scotland,Lower Than A Level,0-35,1,60,N,Withdrawn
102097,EEE,M,Wales,HE Qualification,0-35,0,60,N,Withdrawn
102098,DDD,M,Scotland,Lower Than A Level,35-55,0,150,N,Pass
102099,BBB,F,North Region,A Level or Equivalent,55<=,0,60,N,Pass
102100,EEE,M,Ireland,HE Qualification,0-35,0,90,N,Withdrawn
102101,DDD,F,Ireland,Lower Than A Level,35-55,0,60,N,Pass
102102,AAA,M,North Region,A Level or Equivalent,35-55,0,90,N,Withdrawn
102103,AAA,F,South Region,A Level or Equivalent,55<=,0,90,N,Distinction
102104,EEE,M,Wales,HE Qualification,0-35,0,120,N,Withdrawn
102105,BBB,F,North Region,Lower Than A Level,0-35,0,90,N,Pass
102106,DDD,M,Ireland,HE Qualification,35-55,0,60,N,Distinction
102107,AAA,M,Scotland,A Level or Equivalent,0-35,0,60,N,Fail
102108,BBB,F,London Region,A Level or Equivalent,0-35,0,60,N,Pass
102109,BBB,F,South Region,A Level or Equivalent,0-35,0,60,N,Fail
102110,BBB,M,London Region,A Level or Equivalent,0-35,0,150,N,Pass
102111,DDD,F,Scotland,A Level or Equivalent,35-55,0,60,N,Distinction
102112,EEE,M,North Region,Lower Than A Level,0-35,0,120,N,Pass
102113,EEE,M,South West Region,A Level or Equivalent,35-55,0,60,N,Distinction
102114,DDD,M,Ireland,A Level or Equivalent,0-35,0,120,N,Pass
102115,BBB,F,South Region,A Level or Equivalent,35-55,2,120,Y,Distinction
102116,EEE,M,Ireland,Lower Than A Level,0-35,1,90,N,Fail
102117,CCC,M,Wales,A Level or Equivalent,0-35,0,60,N,Distinction
102118,CCC,M,North Region,A Level or Equivalent,55<=,0,120,N,Pass
102119,DDD,F,Scotland,A Level or Equivalent,35-55,0,120,N,Fail
102120,DDD,M,Scotland,No Formal quals,0-35,2,60,N,Withdrawn
102121,EEE,F,South Region,A Level or Equivalent,0-35,0,120,Y,Withdrawn
102122,CCC,F,South West Region,HE Qualification,0-35,0,120,N,Pass
102123,DDD,F,London Region,Lower Than A Level,55<=,0,60,N,Withdrawn
102124,DDD,F,London Region,Post Graduate Qualification,0-35,0,60,N,Pass
102125,BBB,M,North Region,Lower Than A Level,35-55,0,60,N,Withdrawn
102126,BBB,M,South Region,A Level or Equivalent,0-35,0,60,N,Distinction
102127,DDD,F,London Region,Lower Than A Level,35-55,0,120,N,Pass
102128,AAA,M,Scotland,Lower Than A Level,0-35,0,120,N,Pass
102129,BBB,M,Scotland,HE Qualification,0-35,0,60,N,Withdrawn
102130,DDD,M,South Region,Lower Than A Level,35-55,1,90,N,Pass
102131,EEE,F,South West Region,Lower Than A Level,0-35,0,90,N,Pass
102132,CCC,F,Ireland,Lower Than A Level,35-55,0,60,N,Distinction
102133,BBB,M,East Anglian Region,Post Graduate Qualification,0-35,0,90,N,Fail
102134,CCC,F,Wales,HE Qualification,0-35,0,90,N,Pass
102135,DDD,F,Ireland,No Formal quals,35-55,0,60,N,Withdrawn
102136,CCC,F,North Region,HE Qualification,35-55,0,60,N,Distinction
102137,AAA,F,Scotland,No Formal quals,0-35,0,120,N,Pass
102138,CCC,F,London Region,A Level or Equivalent,0-35,0,60,N,Distinction
102139,CCC,M,East Anglian Region,Lower Than A Level,0-35,0,60,N,Pass
102140,DDD,F,London Region,Lower Than A Level,35-55,0,150,N,Pass
102141,EEE,M,East Anglian Region,Lower Than A Level,0-35,0,120,N,Withdrawn
102142,EEE,M,South West Region,HE Qualification,0-35,0,90,Y,Pass
102143,DDD,F,South Region,Lower Than A Level,0-35,0,60,N,Withdrawn
102144,BBB,F,Wales,Lower Than A Level,35-55,1,90,N,Fail
102145,CCC,M,North Region,HE Qualification,35-55,0,90,N,Distinction
102146,AAA,F,Scotland,Lower Than A Level,35-55,0,60,N,Fail
102147,EEE,M,Wales,Lower Than A Level,0-35,0,60,N,Distinction
102148,EEE,M,South Region,Lower Than A Level,0-35,0,60,N,Pass
102149,EEE,M,South West Region,HE Qualification,0-35,0,90,N,Pass
102150,BBB,F,Scotland,Lower Than A Level,35-55,0,150,N,Pass
102151,BBB,M,Scotland,Lower Than A Level,0-35,2,90,N,Withdrawn
102152,EEE,M,South West Region,Lower Than A Level,35-55,0,60,N,Pass
102153,CCC,F,South Region,HE Qualification,0-35,1,60,N,Withdrawn
102154,DDD,M,Scotland,Lower Than A Level,55<=,0,90,N,Fail
102155,CCC,F,Ireland,Lower Than A Level,0-35,1,60,N,Pass
102156,CCC,M,Scotland,No Formal quals,0-35,0,60,N,Withdrawn
102157,DDD,M,London Region,No Formal quals,35-55,0,120,N,Withdrawn
102158,EEE,F,North Region,Lower Than A Level,55<=,0,120,N,Pass
102159,BBB,M,Ireland,Lower Than A Level,0-35,0,120,Y,Withdrawn
102160,EEE,M,South West Region,Lower Than A Level,35-55,0,60,N,Distinction
102161,BBB,M,South West Region,HE Qualification,35-55,0,120,N,Pass
102162,CCC,M,North Region,Lower Than A Level,0-35,0,90,N,Pass
102163,EEE,M,South West Region,No Formal quals,0-35,0,90,N,Pass
102164,EEE,M,Scotland,HE Qualification,35-55,0,60,N,Distinction
102165,EEE,F,South West Region,A Level or Equivalent,35-55,0,60,N,Distinction
102166,BBB,M,Ireland,Lower Than A Level,0-35,0,60,N,Pass
102167,EEE,M,South Region,No Formal quals,0-35,0,120,N,Withdrawn
102168,EEE,M,Ireland,HE Qualification,35-55,0,90,N,Fail
102169,EEE,F,East Anglian Region,HE Qualification,0-35,0,150,N,Pass
102170,AAA,F,East Anglian Region,Lower Than A Level,35-55,0,90,N,Fail
102171,DDD,F,South West Region,HE Qualification,35-55,0,60,N,Fail
102172,EEE,M,South Region,HE Qualification,0-35,0,60,Y,Distinction
102173,DDD,F,East Anglian Region,Post Graduate Qualification,0-35,0,60,N,Withdrawn
102174,BBB,M,South Region,A Level or Equivalent,0-35,0,120,N,Distinction
102175,DDD,F,North Region,A Level or Equivalent,0-35,1,60,N,Distinction
102176,AAA,M,London Region,A Level or Equivalent,0-35,0,60,N,Pass
102177,CCC,M,South Region,HE Qualification,35-55,0,90,N,Pass
102178,DDD,F,Ireland,No Formal quals,35-55,1,120,N,Pass
102179,CCC,M,North Region,A Level or Equivalent,0-35,1,90,N,Distinction
102180,DDD,M,Scotland,Lower Than A Level,35-55,0,60,N,Fail
102181,BBB,M,Scotland,Lower Than A Level,0-35,0,90,Y,Withdrawn
102182,DDD,F,East Anglian Region,A Level or Equivalent,35-55,0,60,N,Pass
102183,DDD,F,Wales,HE Qualification,0-35,1,90,N,Pass
102184,DDD,F,Wales,Lower Than A Level,0-35,0,90,Y,Pass
102185,BBB,F,South West Region,A Level or Equivalent,0-35,0,60,N,Pass
102186,BBB,M,Scotland,No Formal quals,0-35,0,60,N,Withdrawn
102187,BBB,M,South West Region,A Level or Equivalent,55<=,1,60,N,Distinction
102188,CCC,M,Ireland,Lower Than A Level,0-35,0,60,N,Fail
102189,CCC,M,East Anglian Region,A Level or Equivalent,0-35,2,90,N,Withdrawn
102190,BBB,M,London Region,A Level or Equivalent,35-55,0,60,N,Distinction
102191,CCC,M,North Region,Lower Than A Level,0-35,0,60,N,Pass
102192,BBB,M,Wales,A Level or Equivalent,0-35,0,90,N,Pass
102193,BBB,F,Scotland,A Level or Equivalent,0-35,0,90,N,Distinction
102194,DDD,M,North Region,A Level or Equivalent,0-35,0,120,N,Pass
102195,EEE,F,North Region,A Level or Equivalent,35-55,0,120,N,Distinction
102196,BBB,M,London Region,Lower Than A Level,0-35,0,60,N,Distinction
102197,EEE,F,South Region,Lower Than A Level,0-35,0,60,N,Pass
102198,CCC,F,South West Region,Lower Than A Level,0-35,1,90,Y,Fail
102199,AAA,F,London Region,Lower Than A Level,35-55,0,120,N,Withdrawn
102200,BBB,M,South West Region,HE Qualification,35-55,0,60,N,Pass
102201,AAA,M,North Region,Lower Than A Level,0-35,0,150,N,Pass
102202,AAA,F,South West Region,A Level or Equivalent,35-55,0,90,N,Pass
102203,BBB,F,North Region,Lower Than A Level,0-35,0,60,N,Pass
102204,CCC,M,South West Region,Lower Than A Level,0-35,1,120,N,Withdrawn
102205,DDD,F,Wales,Lower Than A Level,35-55,0,60,N,Fail
102206,AAA,M,South West Region,A Level or Equivalent,35-55,0,120,N,Distinction
102207,EEE,M,London Region,A Level or Equivalent,0-35,1,60,N,Pass
102208,BBB,M,South West Region,HE Qualification,35-55,2,90,N,Withdrawn
102209,AAA,F,North Region,Lower Than A Level,35-55,1,90,N,Pass
102210,DDD,F,North Region,A Level or Equivalent,35-55,0,60,N,Pass
102211,DDD,M,London Region,HE Qualification,35-55,0,90,N,Pass
102212,DDD,F,Ireland,Lower Than A Level,0-35,0,60,N,Pass
102213,AAA,F,East Anglian Region,Lower Than A Level,35-55,0,60,N,Distinction
102214,AAA,M,Ireland,Lower Than A Level,0-35,0,60,N,Pass
102215,BBB,F,Wales,Lower Than A Level,0-35,1,120,N,Withdrawn
102216,CCC,F,South Region,No Formal quals,0-35,0,120,Y,Fail
102217,EEE,F,North Region,A Level or Equivalent,35-55,1,60,N,Pass
102218,BBB,M,Scotland,A Level or Equivalent,0-35,3,120,N,Withdrawn
102219,AAA,F,South Region,HE Qualification,0-35,0,120,N,Pass
102220,EEE,M,Ireland,A Level or Equivalent,35-55,0,60,N,Pass
102221,AAA,M,Ireland,A Level or Equivalent,0-35,2,150,N,Withdrawn
102222,AAA,F,Wales,Lower Than A Level,0-35,0,60,Y,Withdrawn
102223,CCC,F,Wales,A Level or Equivalent,0-35,0,120,N,Pass
102224,CCC,F,East Anglian Region,Lower Than A Level,35-55,0,90,N,Pass
102225,DDD,F,East Anglian Region,Lower Than A Level,0-35,0,150,N,Withdrawn
102226,EEE,F,London Region,Lower Than A Level,0-35,0,60,N,Withdrawn
102227,EEE,F,Wales,HE Qualification,0-35,0,60,N,Fail
102228,BBB,M,South West Region,HE Qualification,35-55,1,120,Y,Withdrawn
102229,EEE,F,South West Region,HE Qualification,35-55,0,90,N,Distinction
102230,DDD,M,Wales,Lower Than A Level,0-35,0,90,N,Withdrawn
102231,AAA,M,Ireland,Post Graduate Qualification,35-55,0,90,Y,Withdrawn
102232,EEE,F,Wales,Lower Than A Level,35-55,2,90,N,Pass
102233,AAA,F,Scotland,HE Qualification,35-55,0,60,N,Pass
102234,CCC,M,Scotland,HE Qualification,0-35,0,60,N,Distinction
102235,DDD,F,East Anglian Region,A Level or Equivalent,0-35,0,60,N,Pass
102236,BBB,F,Ireland,A Level or Equivalent,35-55,1,60,N,Pass
102237,BBB,M,South Region,HE Qualification,0-35,0,120,N,Distinction
102238,CCC,F,North Region,HE Qualification,0-35,1,60,Y,Withdrawn
102239,EEE,M,East Anglian Region,Lower Than A Level,0-35,0,60,N,Withdrawn
102240,BBB,F,South West Region,HE Qualification,0-35,2,60,Y,Withdrawn
102241,DDD,F,Scotland,Lower Than A Level,0-35,0,120,N,Distinction
102242,CCC,F,East Anglian Region,A Level or Equivalent,0-35,0,60,N,Fail
102243,AAA,F,London Region,A Level or Equivalent,35-55,0,60,N,Pass
102244,DDD,F,North Region,HE Qualification,35-55,0,120,N,Pass
102245,EEE,F,Ireland,A Level or Equivalent,0-35,1,60,N,Pass
102246,CCC,M,Wales,Lower Than A Level,0-35,0,120,N,Pass
102247,AAA,M,South West Region,A Level or Equivalent,0-35,1,60,Y,Withdrawn
102248,AAA,M,South Region,Lower Than A Level,0-35,0,120,N,Pass
102249,CCC,F,North Region,A Level or Equivalent,35-55,1,60,N,Withdrawn
102250,CCC,F,Ireland,A Level or Equivalent,35-55,0,60,N,Fail
102251,CCC,M,Ireland,HE Qualification,35-55,2,60,N,Pass
102252,BBB,M,Ireland,Lower Than A Level,55<=,0,90,N,Distinction
102253,CCC,F,North Region,Lower Than A Level,0-35,0,120,N,Distinction
102254,BBB,F,South West Region,A Level or Equivalent,35-55,0,60,N,Pass
102255,DDD,M,Scotland,Lower Than A Level,0-35,0,90,N,Withdrawn
102256,DDD,F,South West Region,Lower Than A Level,0-35,0,60,N,Pass
102257,DDD,F,South West Region,A Level or Equivalent,0-35,1,120,N,Withdrawn
102258,AAA,F,Scotland,A Level or Equivalent,0-35,1,120,N,Pass
102259,EEE,F,North Region,Lower Than A Level,35-55,0,60,N,Distinction
102260,AAA,F,Ireland,A Level or Equivalent,35-55,1,60,N,Distinction
102261,EEE,F,Scotland,No Formal quals,0-35,0,120,N,Fail
102262,AAA,F,Scotland,A Level or Equivalent,0-35,0,120,N,Distinction
102263,CCC,F,East Anglian Region,Lower Than A Level,0-35,0,90,N,Pass
102264,AAA,M,Ireland,Lower Than A Level,35-55,0,60,N,Distinction
102265,AAA,M,South Region,Lower Than A Level,0-35,0,120,N,Pass
102266,DDD,M,Ireland,A Level or Equivalent,0-35,0,60,N,Pass
102267,DDD,F,Scotland,HE Qualification,0-35,0,150,N,Pass
102268,AAA,M,London Region,Lower Than A Level,35-55,0,120,N,Distinction
102269,EEE,F,North Region,Lower Than A Level,35-55,2,120,N,Withdrawn
102270,BBB,M,Scotland,Lower Than A Level,0-35,0,120,N,Fail
102271,BBB,M,East Anglian Region,Lower Than A Level,0-35,1,120,N,Withdrawn
102272,BBB,M,Wales,Post Graduate Qualification,0-35,1,60,N,Withdrawn
102273,CCC,F,South Region,Lower Than A Level,35-55,0,120,N,Fail
102274,AAA,M,Scotland,Lower Than A Level,0-35,0,60,N,Distinction
102275,CCC,F,South Region,A Level or Equivalent,35-55,0,60,N,Withdrawn
102276,BBB,F,North Region,Lower Than A Level,35-55,1,60,N,Pass
102277,AAA,F,East Anglian Region,Lower Than A Level,0-35,0,60,N,Withdrawn
102278,BBB,M,South West Region,A Level or Equivalent,0-35,1,60,N,Distinction
102279,DDD,F,South Region,Lower Than A Level,0-35,0,90,N,Withdrawn
102280,DDD,F,Wales,Lower Than A Level,0-35,0,60,N,Pass
102281,BBB,M,Scotland,A Level or Equivalent,35-55,0,60,N,Pass
102282,BBB,M,North Region,A Level or Equivalent,55<=,0,60,N,Distinction
102283,DDD,F,East Anglian Region,Lower Than A Level,0-35,0,90,N,Fail
102284,DDD,F,South Region,HE Qualification,35-55,0,90,N,Fail
102285,EEE,M,South West Region,Lower Than A Level,0-35,0,90,N,Pass
102286,EEE,M,Scotland,Post Graduate Qualification,0-35,0,120,N,Pass
102287,EEE,M,London Region,No Formal quals,35-55,0,90,Y,Fail
102288,EEE,F,South West Region,A Level or Equivalent,0-35,0,60,N,Pass
102289,CCC,M,South West Region,Lower Than A Level,0-35,0,90,N,Distinction
102290,BBB,M,Wales,HE Qualification,35-55,0,60,N,Distinction
102291,BBB,M,East Anglian Region,A Level or Equivalent,0-35,0,60,N,Pass
102292,BBB,M,South Region,Lower Than A Level,55<=,1,120,Y,Withdrawn
102293,DDD,M,North Region,A Level or Equivalent,0-35,0,60,N,Fail
102294,DDD,M,North Region,A Level or Equivalent,0-35,0,150,Y,Pass
102295,EEE,F,South West Region,HE Qualification,35-55,0,60,N,Distinction
102296,AAA,F,North Region,HE Qualification,0-35,0,90,N,Fail
102297,CCC,M,East Anglian Region,No Formal quals,0-35,0,60,N,Fail
102298,BBB,M,North Region,HE Qualification,0-35,0,120,Y,Pass
102299,EEE,M,Wales,A Level or Equivalent,0-35,2,120,N,Pass
102300,BBB,F,South Region,A Level or Equivalent,0-35,0,60,N,Pass
102301,AAA,M,Wales,Post Graduate Qualification,0-35,2,60,N,Withdrawn
102302,CCC,M,London Region,Post Graduate Qualification,0-35,0,90,N,Withdrawn
102303,EEE,F,East Anglian Region,HE Qualification,0-35,0,60,N,Fail
102304,EEE,M,London Region,HE Qualification,35-55,0,60,N,Withdrawn
102305,AAA,M,Ireland,A Level or Equivalent,35-55,0,150,N,Distinction
102306,BBB,M,South West Region,Lower Than A Level,0-35,0,90,N,Withdrawn
102307,AAA,M,Wales,No Formal quals,55<=,0,60,N,Pass
102308,BBB,F,Ireland,Lower Than A Level,35-55,2,60,N,Withdrawn
102309,CCC,F,South West Region,Lower Than A Level,35-55,0,60,N,Pass
102310,BBB,M,South Region,A Level or Equivalent,35-55,0,120,N,Distinction
102311,AAA,M,East Anglian Region,A Level or Equivalent,0-35,0,60,N,Withdrawn
102312,CCC,M,Scotland,A Level or Equivalent,0-35,0,60,N,Pass
102313,AAA,F,South West Region,Lower Than A Level,35-55,0,60,N,Distinction
102314,BBB,M,South West Region,Lower Than A Level,0-35,1,150,N,Pass
102315,AAA,M,Ireland,Lower Than A Level,35-55,0,60,N,Pass
102316,AAA,F,Scotland,Lower Than A Level,35-55,0,90,N,Distinction
102317,CCC,M,South Region,Lower Than A Level,0-35,0,60,N,Pass
102318,EEE,M,South Region,HE Qualification,0-35,0,120,Y,Withdrawn
102319,DDD,M,South Region,Lower Than A Level,55<=,0,60,N,Pass
102320,AAA,F,Ireland,A Level or Equivalent,0-35,0,120,N,Withdrawn
102321,AAA,F,Wales,Lower Than A Level,35-55,0,150,Y,Withdrawn
102322,BBB,F,North Region,A Level or Equivalent,55<=,0,60,N,Withdrawn
102323,DDD,M,Scotland,HE Qualification,0-35,0,60,N,Withdrawn
102324,DDD,F,South Region,Lower Than A Level,0-35,0,150,N,Distinction
102325,EEE,F,Wales,Lower Than A Level,0-35,0,60,N,Distinction
